met_id,abbreviation,createdDate,updatedDate,fullName,description,synonyms,iupac,neutralFormula,chargedFormula,charge,avgmolweight,monoisotopicweight,miriam,biggId,lmId,ehmnId,hepatonetId,keggId,pubChemId,cheBlId,chembl,inchiString,inchiKey,smile,hmdb,metanetx,seed,pdmapName,reconMap,reconMap3,golgimap,lysosomemap,mitochondrionmap,nucleusmap,peroxisomemap,reticulummap,food_db,chemspider,biocyc,wikipedia,drugbank,knapsack,phenolExplorer,metlin,casRegistry,epa_id,echa_id,iuphar_id,fda_id,mesh_id,chodb_id,isHuman,isMicrobe,Compound_ID,Pathway_ID,Pathway_Name
35,paps,2018-05-31T15:54:08.170242Z,2019-02-08T16:20:31.671577Z,Phosphoadenosine phosphosulfate,"Human Metabolome Database (HMDB): 3'-Phosphoadenosine-5'-phosphosulfate. Key intermediate in the formation by living cells of sulfate esters of phenols, alcohols, steroids, sulfated polysaccharides, and simple esters, such as choline sulfate. It is formed from sulfate ion and ATP in a two-step process. This compound also is an important step in the process of sulfur fixation in plants and microorganisms.","3'-Phosphoadenosine 5'-phosphosulfate***3'-Phosphoadenylyl sulfate***PAPS***3'-Phosphoadenosine 5'-phosphosulfuric acid***3'-Phosphoadenosine 5'-phosphosulphate***3'-Phosphoadenosine 5'-phosphosulphuric acid***Phosphoadenosine phosphosulfuric acid***Phosphoadenosine phosphosulphate***Phosphoadenosine phosphosulphuric acid***3'-Phosphoadenylyl sulfuric acid***3'-Phosphoadenylyl sulphate***3'-Phosphoadenylyl sulphuric acid***3'-phospho-5'-Adenylyl sulfate***3'-phospho-5'-Adenylyl sulphate***3'-Phosphoadenosine-5'-phosphosulfate***3'-Phosphoadenosine-5'-phosphosulphate***3'-Phosphoadenylyl-sulfate***3'-Phosphoadenylyl-sulphate***5-Phosphoadenosine 3-phosphosulfate***5-Phosphoadenosine 3-phosphosulphate***Adenosine 3' phosphate 5' phosphosulfate***Adenosine-3'-phosphate-5'-phosphosulfate***Phosphosulfate, phosphoadenosine","[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-3-(phosphonooxy)oxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]sulfonic acid",,C10H11N5O13P2S,-4,507.264,506.9862293,http://identifiers.org/vmhmetabolite/paps,paps,,,HC00058,C00053,10214,17980,,"InChI=1S/C10H15N5O13P2S/c11-8-5-9(13-2-12-8)15(3-14-5)10-6(16)7(27-29(17,18)19)4(26-10)1-25-30(20,21)28-31(22,23)24/h2-4,6-7,10,16H,1H2,(H,20,21)(H2,11,12,13)(H2,17,18,19)(H,22,23,24)/p-4/t4-,6-,7-,10-/m1/s1",GACDQMDRPRGCTN-KQYNXXCUSA-J,[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])OP([O-])(=O)OS([O-])(=O)=O)[C@@]1([H])OP([O-])([O-])=O)N1C([H])=NC2=C(N=C([H])N=C12)N([H])[H],HMDB0001134,MNXM49,cpd00044,,paps,paps,paps,,,,,,FDB022445,9799,PAPS,Phosphoadenosine phosphosulfate,,C00007446,,6028,482-67-7,,100.222.927,1719,,,paps,True,True,cpd:C00053,path:map01100;path:map00532;path:map00230;path:map01320;path:map00920;path:map00534;path:map01120,Metabolic pathways;Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate;Purine metabolism;Sulfur cycle;Sulfur metabolism;Glycosaminoglycan biosynthesis - heparan sulfate / heparin;Microbial metabolism in diverse environments
2575,pchol2linl_hs,2018-05-31T15:54:08.170242Z,2018-06-26T14:05:27.813331Z,2-Linoleoylglycerophosphocholine,,,,,C26H51NO7P,0,,,http://identifiers.org/vmhmetabolite/pchol2linl_hs,,,,,,,,,"InChI=1S/C27H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-27(30)35-26(24-29)25-34-36(31,32)33-23-22-28(2,3)4/h10-11,13-14,26,29H,5-9,12,15-25H2,1-4H3/p+1/b11-10?,14-13-",XFUBHUALKATHPX-AYTACHTASA-O,[H]OC([H])([H])C([H])(OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,,,,,pchol2linl_hs,,,,,,,,,,,,,,,,,,,,,,True,False,,,
2577,pchol2ole_hs,2018-05-31T15:54:08.170242Z,2018-06-26T14:05:27.984727Z,2-Oleoylglycerophosphocholine,,,,,C26H53NO7P,0,,,http://identifiers.org/vmhmetabolite/pchol2ole_hs,,,,,,,,,"InChI=1S/C26H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)34-25(23-28)24-33-35(30,31)32-22-21-27(2,3)4/h12-13,25,28H,5-11,14-24H2,1-4H3/p+1/b13-12-",SULIDBRAXVDKBU-SEYXRHQNSA-O,[H]OC([H])([H])C([H])(OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,,,,,pchol2ole_hs,,,,,,,,,,,,,,,,,,,,,,True,False,,,
2578,pchol2palm_hs,2018-05-31T15:54:08.170242Z,2018-06-26T14:05:28.112376Z,2-Palmitoylglycerophosphocholine,,,,,C24H51NO7P,0,,,http://identifiers.org/vmhmetabolite/pchol2palm_hs,,,,,,,,,"InChI=1S/C23H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)31-22(20-25)21-30-32(27,28)29-19-18-24(2,3)4/h22,25H,5-21H2,1-4H3/t22-/m1/s1",AGHWJZIEMKQLQP-JOCHJYFZSA-N,[H]OC([H])([H])[C@@]([H])(OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP([O-])(=O)OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,,,,,pchol2palm_hs,,,,,,,,,,,,,,,,,,,,,,True,False,,,
2579,pchol2ste_hs,2018-05-31T15:54:08.170242Z,2018-06-26T14:05:28.233841Z,2-Stearoylglycerophosphocholine,,,,,C26H55NO7P,0,,,http://identifiers.org/vmhmetabolite/pchol2ste_hs,,,,,,,,,"InChI=1S/C26H55NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h25,28H,5-24H2,1-4H3,(H,30,31)",ARQYPVZFUYHQFR-UHFFFAOYSA-N,[H]OC([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,,,,,pchol2ste_hs,,,,,,,,,,,,,,,,,,,,,,True,False,,,
571,pchol_hs,2018-05-31T15:54:08.170242Z,2018-12-03T15:54:26.999710Z,Phosphatidylcholine,,,-,,C8H18NO4PFULLRCO2FULLR2CO2,0,,,http://identifiers.org/vmhmetabolite/pchol_hs,pchol_hs,,,,,,,,,,[H]C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])OP([O-])(=O)OC([H])([H])C([H])(OC([*])=O)C([H])([H])OC([*])=O,,MNXM2028,,,pchol_hs,pchol_hs,pchol_hs,,pchol_hs,pchol_hs,,pchol_hs,,,,,,,,,8002-43-5,DTXSID3021279,,,,,,True,False,,,
2587,pcholar_hs,2018-05-31T15:54:08.170242Z,2018-06-26T14:05:28.436472Z,1-Arachidonoyl-Glycero-3-Phosphocholine,,,,,C28H51NO7P,0,,,http://identifiers.org/vmhmetabolite/pcholar_hs,,,,,,,,,"InChI=1S/C28H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-28(31)34-25-27(30)26-36-37(32,33)35-24-23-29(2,3)4/h9-10,12-13,15-16,18-19,27,30H,5-8,11,14,17,20-26H2,1-4H3/p+1/b10-9-,13-12-,16-15-,19-18?/t27-/m0/s1",LAXQYRRMGGEGOH-CMSATSMOSA-O,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])O[P@](=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,,,,,pcholar_hs,,,,,,,,,,,,,,,,,,,,,,True,False,,,
2615,pcholdoc_hs,2018-05-31T15:54:08.170242Z,2018-06-26T14:05:28.555808Z,1-Docosahexaenoylglycerophosphocholine,,,,,C34H59NO7P,0,,,http://identifiers.org/vmhmetabolite/pcholdoc_hs,,,,,,,,,"InChI=1S/C34H58NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-34(37)40-31-33(36)32-42-43(38,39)41-30-29-35(2,3)4/h10-11,13-14,16-17,19-20,22-23,25-26,33,36H,5-9,12,15,18,21,24,27-32H2,1-4H3/p+1/b11-10+,14-13+,17-16+,20-19+,23-22+,26-25+",GIGKZZCXYJVNSX-UMVCUSMKSA-O,[H]OC([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C(\[H])=C(/[H])C([H])([H])C(\[H])=C(/[H])C([H])([H])C(\[H])=C(/[H])C([H])([H])C(\[H])=C(/[H])C([H])([H])C(\[H])=C(/[H])C([H])([H])C(\[H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,,,,,pcholdoc_hs,,,,,,,,,,,,,,,,,,,,,,True,False,,,
2616,pcholeic_hs,2018-05-31T15:54:08.170242Z,2018-06-26T14:05:28.670474Z,"1-Eicosadienoylglycerophosphocholine (Delta 11,14)",,,,,C28H55NO7P,0,,,http://identifiers.org/vmhmetabolite/pcholeic_hs,,,,,,,,,"InChI=1S/C28H54NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-28(31)34-25-27(30)26-36-37(32,33)35-24-23-29(2,3)4/h9-10,12-13,27,30H,5-8,11,14-26H2,1-4H3/p+1/b10-9-,13-12-",YYQVCMMXPIJVHY-UTJQPWESSA-O,[H]OC([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,,,,,pcholeic_hs,,,,,,,,,,,,,,,,,,,,,,True,False,,,
2617,pcholet_hs,2018-05-31T15:54:08.170242Z,2018-06-26T14:05:28.820725Z,"1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)",,,,,C28H53NO7P,0,,,http://identifiers.org/vmhmetabolite/pcholet_hs,,,,,,,,,"InChI=1S/C28H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-28(31)34-25-27(30)26-36-37(32,33)35-24-23-29(2,3)4/h6-7,9-10,12-13,27,30H,5,8,11,14-26H2,1-4H3/p+1/b7-6+,10-9-,13-12-",XUDGAAFUMTTZCO-SAAUORLLSA-O,[H]OC([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(/[H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,,,,,pcholet_hs,,,,,,,,,,,,,,,,,,,,,,True,False,,,
2618,pcholhep_hs,2018-05-31T15:54:08.170242Z,2019-02-08T16:23:46.042269Z,LysoPC(17:0),"Human Metabolome Database (HMDB): LysoPC(17:0) is a lysophospholipid (LyP). It is a monoglycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. Lysophosphatidylcholines can have different combinations of fatty acids of varying lengths and saturation attached at the C-1 (sn-1) position. Fatty acids containing 16, 18 and 20 carbons are the most common. LysoPC(17:0), in particular, consists of one chain of margaric acid at the C-1 position. The margaric acid moiety is derived from butter, milk and fat of ruminants. Lysophosphatidylcholine is found in small amounts in most tissues. It is formed by hydrolysis of phosphatidylcholine by the enzyme phospholipase A2, as part of the de-acylation/re-acylation cycle that controls its overall molecular species composition. It can also be formed inadvertently during extraction of lipids from tissues if the phospholipase is activated by careless handling. In blood plasma significant amounts of lysophosphatidylcholine are formed by a specific enzyme system, lecithin:cholesterol acyltransferase (LCAT), which is secreted from the liver. The enzyme catalyzes the transfer of the fatty acids of position sn-2 of phosphatidylcholine to the free cholesterol in plasma, with formation of cholesterol esters and lysophosphatidylcholine. Lysophospholipids have a role in lipid signaling by acting on lysophospholipid receptors (LPL-R). LPL-R's are members of the G protein-coupled receptor family of integral membrane proteins.",1-Heptadecanoyl-glycero-3-phosphocholine***LPC (17:0/0:0)***LPC 17:0/0:0***LysoPC 17:0/0:0***LysoPC(17:0/0:0)***Lysophosphatidylcholine(17:0/0:0)***PC 17:0/0:0***PC(17:0/0:0)***LPC(17:0)***LPC(17:0/0:0)***LyPC(17:0)***LyPC(17:0/0:0)***LysoPC a C17:0***Lysophosphatidylcholine(17:0)***1-margaroyl-glycero-3-phosphocholine***LysoPC(17:0),(2-{[(2R)-3-(heptadecanoyloxy)-2-hydroxypropyl phosphonato]oxy}ethyl)trimethylazanium,,C25H53NO7P,0,509.6566,509.3481395,http://identifiers.org/vmhmetabolite/pcholhep_hs,,,,,C04230,24779463,580913,,"InChI=1S/C25H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)31-22-24(27)23-33-34(29,30)32-21-20-26(2,3)4/h24,27H,5-23H2,1-4H3/p+1/t24-/m0/s1",SRRQPVVYXBTRQK-DEOSSOPVSA-O,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],HMDB0012108,,,,,pcholhep_hs,,,,,,,FDB028772,24694752,,,,,,,,,,,,,,True,False,cpd:C04230,path:map05231;path:map04148;path:map00564,Choline metabolism in cancer;Efferocytosis;Glycerophospholipid metabolism
2619,pchollinl_hs,2018-05-31T15:54:08.170242Z,2018-06-26T14:05:29.080066Z,"1-Linoleoylglycerophosphocholine (Delta 9,12)",,,,,C26H51NO7P,0,,,http://identifiers.org/vmhmetabolite/pchollinl_hs,,,,,,,,,"InChI=1S/C26H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h9-10,12-13,25,28H,5-8,11,14-24H2,1-4H3/p+1/b10-9-,13-12-/t25-/m0/s1",SPJFYYJXNPEZDW-YMVLYFQPSA-O,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,,,,,pchollinl_hs,,,,,,,,,,,,,,,,,,,,,,True,False,,,
2565,pcholmyr_hs,2018-05-31T15:54:08.170242Z,2019-02-08T16:23:33.638407Z,LysoPC(18:1(11Z)),"Human Metabolome Database (HMDB): LysoPC(18:1(11Z)) is a lysophospholipid (LyP). It is a monoglycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. Lysophosphatidylcholines can have different combinations of fatty acids of varying lengths and saturation attached at the C-1 (sn-1) position. Fatty acids containing 16, 18 and 20 carbons are the most common. LysoPC(18:1(11Z)), in particular, consists of one chain of vaccenic acid at the C-1 position. The vaccenic acid moiety is derived from butter fat and animal fat. Lysophosphatidylcholine is found in small amounts in most tissues. It is formed by hydrolysis of phosphatidylcholine by the enzyme phospholipase A2, as part of the de-acylation/re-acylation cycle that controls its overall molecular species composition. It can also be formed inadvertently during extraction of lipids from tissues if the phospholipase is activated by careless handling. In blood plasma significant amounts of lysophosphatidylcholine are formed by a specific enzyme system, lecithin:cholesterol acyltransferase (LCAT), which is secreted from the liver. The enzyme catalyzes the transfer of the fatty acids of position sn-2 of phosphatidylcholine to the free cholesterol in plasma, with formation of cholesterol esters and lysophosphatidylcholine. Lysophospholipids have a role in lipid signaling by acting on lysophospholipid receptors (LPL-R). LPL-R's are members of the G protein-coupled receptor family of integral membrane proteins.",1-Vaccenoyl-glycero-3-phosphocholine***LPC(18:1)***LysoPC(18:1)***Lysophosphatidylcholine(18:1)***LPC(18:1/0:0)***LPC(18:1n7/0:0)***LPC(18:1W7/0:0)***LyPC(18:1)***LyPC(18:1/0:0)***LyPC(18:1n7/0:0)***LyPC(18:1W7/0:0)***LysoPC a C18:1***LysoPC(18:1/0:0)***LysoPC(18:1n7/0:0)***LysoPC(18:1W7/0:0)***Lysophosphatidylcholine(18:1/0:0)***Lysophosphatidylcholine(18:1n7/0:0)***Lysophosphatidylcholine(18:1W7/0:0)***LysoPC(18:1(11Z))***1-(11Z-octadecenoyl)-glycero-3-phosphocholine,(2-{[(2R)-2-hydroxy-3-[(11Z)-octadec-11-enoyloxy]propyl phosphonato]oxy}ethyl)trimethylazanium,,C22H47NO7P,0,521.6673,521.3481395,http://identifiers.org/vmhmetabolite/pcholmyr_hs,,,,,C04230,53480465,,,"InChI=1S/C22H46NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-22(25)28-19-21(24)20-30-31(26,27)29-18-17-23(2,3)4/h21,24H,5-20H2,1-4H3/p+1/t21-/m0/s1",VXUOFDJKYGDUJI-NRFANRHFSA-O,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],HMDB0010385,,,,,pcholmyr_hs,,,,,,,FDB027536,24766526, PHOSPHATIDYLCHOLINE,Lecithin,,,,,,,,,,,,True,False,cpd:C04230,path:map05231;path:map04148;path:map00564,Choline metabolism in cancer;Efferocytosis;Glycerophospholipid metabolism
2586,pcholn15_hs,2018-05-31T15:54:08.170242Z,2018-06-26T14:05:29.334903Z,"1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)",,,,,C23H49NO7P,0,,,http://identifiers.org/vmhmetabolite/pcholn15_hs,,,,,,,,,"InChI=1S/C23H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24(2,3)4/h22,25H,5-21H2,1-4H3/p+1/t22-/m0/s1",RJZVWDTYEWCUAR-QFIPXVFZSA-O,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,,,,,pcholn15_hs,,,,,,,,,,,,,,,,,,,,,,True,False,,,
2589,pcholn1836_hs,2018-05-31T15:54:08.170242Z,2018-06-26T14:05:29.461056Z,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)",,,,,C26H49NO7P,0,,,http://identifiers.org/vmhmetabolite/pcholn1836_hs,,,,,,,,,"InChI=1S/C26H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h9-10,12-13,15-16,25,28H,5-8,11,14,17-24H2,1-4H3/p+1/b10-9+,13-12+,16-15+/t25-/m0/s1",MRTUWVDDQVMUCR-YTVFJXBYSA-O,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(/[H])C([H])([H])C(\[H])=C(/[H])C([H])([H])C(\[H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,,,,,pcholn1836_hs,,,,,,,,,,,,,,,,,,,,,,True,False,,,
2588,pcholn183_hs,2018-05-31T15:54:08.170242Z,2018-06-26T14:05:29.581151Z,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)",,,,,C26H49NO7P,0,,,http://identifiers.org/vmhmetabolite/pcholn183_hs,,,,,,,,,"InChI=1S/C26H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h6-7,9-10,12-13,25,28H,5,8,11,14-24H2,1-4H3/p+1/b7-6+,10-9+,13-12+/t25-/m0/s1",WKQNRCYKYCKESD-GRLZJIHZSA-O,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(/[H])C([H])([H])C(\[H])=C(/[H])C([H])([H])C(\[H])=C(/[H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,,,,,pcholn183_hs,,,,,,,,,,,,,,,,,,,,,,True,False,,,
2590,pcholn19_hs,2018-05-31T15:54:08.170242Z,2018-06-26T14:05:29.704353Z,"1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)",,,,,C27H57NO7P,0,,,http://identifiers.org/vmhmetabolite/pcholn19_hs,,,,,,,,,"InChI=1S/C27H56NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-27(30)33-24-26(29)25-35-36(31,32)34-23-22-28(2,3)4/h26,29H,5-25H2,1-4H3/p+1/t26-/m0/s1",WYIMORDZGCUBAA-SANMLTNESA-O,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,,,,,pcholn19_hs,,,,,,,,,,,,,,,,,,,,,,True,False,,,
2591,pcholn201_hs,2018-05-31T15:54:08.170242Z,2018-06-26T14:05:29.826406Z,"1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)",,,,,C28H57NO7P,0,,,http://identifiers.org/vmhmetabolite/pcholn201_hs,,,,,,,,,"InChI=1S/C28H56NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-28(31)34-25-27(30)26-36-37(32,33)35-24-23-29(2,3)4/h12-13,27,30H,5-11,14-26H2,1-4H3/p+1/b13-12+/t27-/m0/s1",YYSFWGQAKJTHRE-QSRYBZNWSA-O,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,,,,,pcholn201_hs,,,,,,,,,,,,,,,,,,,,,,True,False,,,
2609,pcholn203_hs,2018-05-31T15:54:08.170242Z,2018-06-26T14:05:29.990168Z,"1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3",,,,,C28H53NO7P,0,,,http://identifiers.org/vmhmetabolite/pcholn203_hs,,,,,,,,,"InChI=1S/C28H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-28(31)34-25-27(30)26-36-37(32,33)35-24-23-29(2,3)4/h9-10,12-13,15-16,27,30H,5-8,11,14,17-26H2,1-4H3/p+1/b10-9-,13-12?,16-15-/t27-/m1/s1",BBNHCUBQEQJHIG-ARVQJMHYSA-O,[H]O[C@]([H])(C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])OC([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],,,,,,pcholn203_hs,,,,,,,,,,,,,,,,,,,,,,True,False,,,
